OrderNum,OrderDate,OrderType,Customer ID,ProdNumber,Quantity
1106985,10/3/2020,Wholesale,1926,MW152,86
1106986,10/4/2020,Retail,4091,MW112,3
1106987,10/4/2020,Retail,2713,MW262,2
1106988,10/4/2020,Wholesale,3997,MW232,79
1106989,10/4/2020,Retail,4000,SP305,2
1106990,10/5/2020,Retail,1887,SP607,1
1106991,10/5/2020,Retail,4117,MW152,1
1106992,10/5/2020,Retail,1634,FT644,1
1106993,10/6/2020,Retail,1592,FT609,1
1106994,10/6/2020,Retail,3932,SP305,1
1106995,10/6/2020,Retail,2893,SP603,1
1106996,10/6/2020,Retail,3256,FT870,2
1106997,10/6/2020,Retail,1117,SP303,2
1106998,10/6/2020,Retail,3377,SP609,2
1106999,10/7/2020,Retail,3591,FT350,2
1107000,10/7/2020,Retail,1436,MW132,3
1107001,10/7/2020,Retail,3190,MW232,1
1107002,10/7/2020,Retail,2332,FT530,1
1107003,10/7/2020,Retail,1975,SP123,1
1107004,10/7/2020,Retail,2557,FT727,2
1107005,10/7/2020,Retail,4071,MW122,165
1107006,10/8/2020,Retail,2417,FT895,2
1107007,10/8/2020,Retail,2967,MW112,1
1107008,10/8/2020,Retail,1787,FT609,1
1107009,10/8/2020,Retail,1441,SP120,2
1107010,10/8/2020,Retail,3747,MW162,1
1107011,10/8/2020,Retail,3666,SP120,3
1107012,10/9/2020,Retail,3972,MW232,5
1107013,10/9/2020,Retail,2329,MW102,3
1107014,10/9/2020,Retail,1620,FT544,2
1107015,10/9/2020,Retail,3675,MW202,2
1107016,10/9/2020,Retail,3963,MW202,3
1107017,10/9/2020,Wholesale,1954,MW102,152
1107018,10/9/2020,Retail,2345,MW202,4
1107019,10/10/2020,Retail,3208,FT870,1
1107020,10/10/2020,Wholesale,3713,FT439,90
1107021,10/10/2020,Retail,3717,MW132,1
1107022,10/10/2020,Retail,1663,FT439,1
1107023,10/10/2020,Wholesale,1570,MW272,109
1107024,10/10/2020,Retail,1918,MW102,4
1107025,10/10/2020,Retail,3733,FT853,1
1107026,10/10/2020,Retail,1871,FT825,6
1107027,10/10/2020,Wholesale,2991,MW112,161
1107028,10/10/2020,Retail,2278,FT962,1
1107029,10/10/2020,Retail,1465,SP602,1
1107030,10/11/2020,Retail,2679,SP305,1
1107031,10/11/2020,Retail,1578,FT530,1
1107032,10/11/2020,Wholesale,3373,SP305,104
1107033,10/11/2020,Retail,1124,FT344,1
1107034,10/12/2020,Retail,1597,MW272,2
1107035,10/12/2020,Retail,2383,FT434,1
1107036,10/12/2020,Wholesale,1926,MW122,182
1107037,10/12/2020,Retail,2761,MW272,4
1107038,10/12/2020,Retail,2547,FT467,2
1107039,10/12/2020,Retail,2591,SP125,2
1107040,10/12/2020,Retail,4088,FT530,1
1107041,10/12/2020,Retail,3077,SP120,2
1107042,10/13/2020,Retail,2181,SP303,1
1107043,10/13/2020,Retail,3363,SP303,1
1107044,10/13/2020,Retail,2902,SP601,1
1107045,10/13/2020,Retail,2344,FT357,1
1107046,10/13/2020,Retail,2247,SP126,1
1107047,10/13/2020,Retail,2691,MW222,6
1107048,10/13/2020,Retail,1152,SP202,2
1107049,10/13/2020,Retail,2911,SP201,1
1107050,10/14/2020,Retail,1792,SP204,1
1107051,10/14/2020,Retail,2312,FT609,1
1107052,10/14/2020,Retail,3314,FT598,1
1107053,10/14/2020,Retail,2329,FT853,2
1107054,10/14/2020,Retail,1868,SP123,2
1107055,10/14/2020,Retail,2740,SP125,1
1107056,10/14/2020,Retail,1169,MW122,3
1107057,10/14/2020,Retail,1927,SP604,1
1107058,10/14/2020,Retail,2250,FT895,1
1107059,10/15/2020,Retail,1145,SP201,2
1107060,10/15/2020,Retail,2832,SP202,2
1107061,10/15/2020,Retail,1325,SP305,1
1107062,10/15/2020,Retail,4109,FT577,1
1107063,10/16/2020,Retail,3337,FT434,2
1107064,10/16/2020,Retail,3323,MW232,6
1107065,10/16/2020,Retail,1905,FT300,1
1107066,10/16/2020,Retail,3322,SP120,2
1107067,10/16/2020,Wholesale,2263,FT895,92
1107068,10/16/2020,Retail,3024,MW122,4
1107069,10/16/2020,Retail,3926,SP609,2
1107070,10/16/2020,Wholesale,3013,MW242,124
1107071,10/17/2020,Retail,2361,SP309,1
1107072,10/17/2020,Retail,3909,FT422,1
1107073,10/17/2020,Retail,2593,MW122,3
1107074,10/18/2020,Retail,3304,SP609,1
1107075,10/18/2020,Retail,3560,SP604,1
1107076,10/18/2020,Retail,2230,MW122,2
1107077,10/18/2020,Retail,3752,SP607,2
1107078,10/18/2020,Retail,2572,MW112,4
1107079,10/18/2020,Retail,1584,FT962,2
1107080,10/18/2020,Retail,1637,SP304,1
1107081,10/18/2020,Retail,3369,FT871,1
1107082,10/19/2020,Wholesale,2139,SP126,125
1107083,10/19/2020,Retail,4102,SP609,1
1107084,10/20/2020,Retail,1959,MW132,4
1107085,10/20/2020,Retail,3942,SP126,2
1107086,10/20/2020,Retail,2723,SP603,2
1107087,10/20/2020,Retail,3995,SP607,2
1107088,10/20/2020,Wholesale,1191,MW122,141
1107089,10/20/2020,Retail,2152,SP603,2
1107090,10/21/2020,Retail,1522,MW102,5
1107091,10/21/2020,Retail,4045,MW132,1
1107092,10/21/2020,Retail,4021,FT344,1
1107093,10/21/2020,Retail,2060,FT357,2
1107094,10/22/2020,Retail,2869,SP607,2
1107095,10/22/2020,Retail,2160,MW102,4
1107096,10/22/2020,Retail,3429,FT589,1
1107097,10/22/2020,Wholesale,1300,MW172,190
1107098,10/22/2020,Retail,2843,SP303,1
1107099,10/23/2020,Retail,2309,SP305,2
1107100,10/23/2020,Retail,3356,SP609,1
1107101,10/23/2020,Retail,2986,SP125,2
1107102,10/24/2020,Wholesale,2991,FT139,103
1107103,10/24/2020,Retail,2533,SP202,3
1107104,10/24/2020,Retail,1297,MW222,1
1107105,10/24/2020,Retail,1647,MW102,6
1107106,10/24/2020,Retail,2295,MW242,4
1107107,10/24/2020,Wholesale,2896,SP309,187
1107108,10/24/2020,Retail,2646,FT981,84
1107109,10/25/2020,Wholesale,4020,MW152,229
1107110,10/25/2020,Retail,2885,SP201,1
1107111,10/25/2020,Retail,2870,FT139,2
1107112,10/25/2020,Retail,3753,FT280,1
1107113,10/26/2020,Retail,2134,MW132,2
1107114,10/26/2020,Retail,3710,FT358,2
1107115,10/26/2020,Retail,2866,MW252,3
1107116,10/26/2020,Retail,2607,MW132,4
1107117,10/26/2020,Retail,1113,MW222,3
1107118,10/26/2020,Retail,1433,FT139,1
1107119,10/26/2020,Retail,3039,MW122,3
1107120,10/26/2020,Retail,1823,SP603,1
1107121,10/27/2020,Retail,2051,MW102,5
1107122,10/27/2020,Retail,3746,MW122,3
1107123,10/28/2020,Retail,1537,SP120,2
1107124,10/28/2020,Retail,3201,SP306,2
1107125,10/28/2020,Wholesale,2265,MW162,141
1107126,10/28/2020,Retail,3054,MW262,3
1107127,10/28/2020,Retail,1462,MW272,100
1107128,10/28/2020,Retail,2959,SP603,1
1107129,10/28/2020,Wholesale,3523,MW282,111
1107130,10/29/2020,Retail,3891,SP305,2
1107131,10/29/2020,Retail,4069,MW242,2
1107132,10/29/2020,Retail,3184,MW162,2
1107133,10/29/2020,Retail,3584,MW162,2
1107134,10/29/2020,Retail,1347,FT871,1
1107135,10/29/2020,Retail,1572,SP304,2
1107136,10/30/2020,Wholesale,2989,MW152,120
1107137,10/30/2020,Retail,1505,FT350,1
1107138,10/30/2020,Retail,3331,SP604,2
1107139,10/30/2020,Wholesale,1300,SP602,176
1107140,10/30/2020,Retail,1256,FT598,2
1107141,10/30/2020,Retail,3568,SP303,1
1107142,10/31/2020,Retail,2970,FT357,1
1107143,10/31/2020,Retail,3739,SP120,1
1107144,10/31/2020,Retail,1871,SP125,2
1107145,10/31/2020,Retail,1893,FT258,1
1107146,10/31/2020,Retail,1118,SP120,1
1107147,10/31/2020,Retail,1426,SP607,1
1107148,10/31/2020,Wholesale,4113,SP602,123
1107149,10/31/2020,Retail,3423,SP304,1
1107150,11/4/2020,Retail,3933,MW112,1
1107151,11/5/2020,Retail,3955,SP607,2
1107152,11/5/2020,Wholesale,2232,SP603,111
1107153,11/5/2020,Retail,2249,MW172,5
1107154,11/5/2020,Retail,1840,FT485,1
1107155,11/5/2020,Retail,2272,SP309,1
1107156,11/5/2020,Wholesale,1648,SP201,118
1107157,11/5/2020,Wholesale,1138,MW102,151
1107158,11/5/2020,Wholesale,2708,SP601,92
1107159,11/6/2020,Wholesale,3053,MW272,122
1107160,11/6/2020,Retail,1565,SP609,1
1107161,11/6/2020,Retail,3887,SP120,1
1107162,11/7/2020,Retail,2036,SP125,1
1107163,11/7/2020,Retail,1155,SP126,1
1107164,11/7/2020,Retail,3393,SP204,2
1107165,11/7/2020,Wholesale,2850,MW222,179
1107166,11/7/2020,Retail,2338,FT544,1
1107167,11/7/2020,Retail,2701,SP126,1
1107168,11/7/2020,Retail,3750,SP120,1
1107169,11/7/2020,Retail,2002,MW222,4
1107170,11/8/2020,Retail,2667,FT300,1
1107171,11/8/2020,Retail,3594,MW232,4
1107172,11/8/2020,Wholesale,2402,FT422,110
1107173,11/8/2020,Retail,2551,SP603,2
1107174,11/8/2020,Retail,1629,FT530,1
1107175,11/8/2020,Retail,4115,FT825,4
1107176,11/8/2020,Retail,1993,FT577,1
1107177,11/9/2020,Retail,1504,MW102,1
1107178,11/9/2020,Wholesale,3997,FT895,125
1107179,11/9/2020,Retail,3733,FT280,1
1107180,11/9/2020,Retail,2219,MW242,2
1107181,11/9/2020,Retail,1576,MW132,2
1107182,11/10/2020,Retail,1647,SP126,2
1107183,11/10/2020,Retail,1992,MW202,1
1107184,11/10/2020,Retail,1803,SP305,1
1107185,11/10/2020,Wholesale,3944,SP306,86
1107186,11/10/2020,Retail,3234,SP123,1
1107187,11/10/2020,Retail,4118,MW222,2
1107188,11/10/2020,Retail,1464,MW152,1
1107189,11/10/2020,Wholesale,3664,SP609,104
1107190,11/10/2020,Retail,1851,FT434,1
1107191,11/11/2020,Wholesale,3067,MW162,88
1107192,11/11/2020,Retail,3889,FT589,1
1107193,11/11/2020,Retail,2638,MW142,4
1107194,11/11/2020,Wholesale,2200,SP126,64
1107195,11/11/2020,Retail,1333,MW222,1
1107196,11/11/2020,Retail,1486,SP203,1
1107197,11/11/2020,Wholesale,3235,SP123,161
1107198,11/11/2020,Wholesale,1215,MW242,99
1107199,11/12/2020,Retail,2155,FT870,2
1107200,11/12/2020,Retail,3927,FT895,1
1107201,11/12/2020,Retail,1672,SP125,1
1107202,11/12/2020,Retail,3918,SP609,1
1107203,11/12/2020,Retail,3213,SP603,1
1107204,11/12/2020,Retail,2201,MW182,3
1107205,11/12/2020,Retail,2828,SP303,2
1107206,11/12/2020,Retail,1179,SP607,1
1107207,11/13/2020,Retail,3234,FT544,1
1107208,11/13/2020,Retail,3328,SP125,2
1107209,11/13/2020,Retail,3290,FT895,1
1107210,11/13/2020,Retail,2420,SP123,2
1107211,11/13/2020,Retail,2190,SP126,1
1107212,11/13/2020,Retail,2357,SP126,1
1107213,11/13/2020,Retail,3993,MW102,2
1107214,11/14/2020,Retail,4059,SP201,2
1107215,11/14/2020,Retail,2365,SP304,2
1107216,11/14/2020,Retail,4072,SP204,2
1107217,11/14/2020,Wholesale,2004,SP602,143
1107218,11/14/2020,Retail,2224,SP120,1
1107219,11/14/2020,Retail,2635,SP123,2
1107220,11/14/2020,Retail,1973,SP609,2
1107221,11/15/2020,Retail,1818,SP304,1
1107222,11/16/2020,Wholesale,2957,MW182,130
1107223,11/16/2020,Retail,1520,SP306,1
1107224,11/16/2020,Retail,2041,FT525,1
1107225,11/16/2020,Retail,2612,FT337,2
1107226,11/16/2020,Retail,3069,FT525,1
1107227,11/16/2020,Retail,3170,SP126,1
1107228,11/16/2020,Retail,3026,MW262,65
1107229,11/16/2020,Retail,1868,SP204,1
1107230,11/17/2020,Wholesale,3677,MW142,186
1107231,11/17/2020,Retail,3356,FT577,1
1107232,11/17/2020,Retail,1131,MW112,1
1107233,11/17/2020,Retail,2337,FT434,1
1107234,11/17/2020,Retail,2194,SP607,2
1107235,11/18/2020,Wholesale,3192,MW272,96
1107236,11/18/2020,Retail,3869,FT422,2
1107237,11/18/2020,Retail,4008,SP123,2
1107238,11/18/2020,Retail,3610,SP201,1
1107239,11/18/2020,Retail,2992,SP601,2
1107240,11/18/2020,Retail,2947,MW102,3
1107241,11/18/2020,Retail,3747,FT797,1
1107242,11/19/2020,Retail,2913,FT525,1
1107243,11/19/2020,Retail,3769,MW202,3
1107244,11/19/2020,Retail,2235,SP303,2
1107245,11/19/2020,Retail,3969,SP304,1
1107246,11/19/2020,Retail,1233,MW132,3
1107247,11/19/2020,Wholesale,1137,MW102,243
1107248,11/19/2020,Retail,4037,MW112,3
1107249,11/19/2020,Retail,3065,MW232,1
1107250,11/19/2020,Retail,1518,SP309,2
1107251,11/20/2020,Retail,3078,FT609,1
1107252,11/20/2020,Wholesale,1191,MW222,113
1107253,11/20/2020,Retail,3237,MW282,4
1107254,11/20/2020,Retail,1527,SP202,4
1107255,11/20/2020,Retail,2237,SP203,2
1107256,11/20/2020,Wholesale,2949,SP202,141
1107257,11/21/2020,Retail,2378,SP120,1
1107258,11/21/2020,Retail,2296,SP201,2
1107259,11/21/2020,Retail,1663,MW122,1
1107260,11/21/2020,Retail,2615,MW262,1
1107261,11/21/2020,Retail,3233,MW122,2
1107262,11/21/2020,Retail,1895,SP204,2
1107263,11/21/2020,Retail,1976,FT976,1
1107264,11/21/2020,Retail,3169,MW262,5
1107265,11/21/2020,Retail,3916,SP603,1
1107266,11/21/2020,Retail,2846,SP120,1
1107267,11/22/2020,Retail,1641,FT644,2
1107268,11/22/2020,Wholesale,3218,SP601,196
1107269,11/22/2020,Retail,3902,MW112,3
1107270,11/22/2020,Wholesale,3058,MW242,51
1107271,11/22/2020,Wholesale,1608,SP303,123
1107272,11/22/2020,Retail,2045,SP603,1
1107273,11/22/2020,Retail,2852,SP126,2
1107274,11/22/2020,Retail,3912,MW272,2
1107275,11/23/2020,Retail,2705,SP306,1
1107276,11/23/2020,Retail,4054,SP125,1
1107277,11/23/2020,Retail,3906,SP201,1
1107278,11/23/2020,Retail,2549,SP202,1
1107279,11/24/2020,Retail,3535,SP202,2
1107280,11/24/2020,Retail,1449,SP609,1
1107281,11/24/2020,Retail,3384,FT139,2
1107282,11/24/2020,Wholesale,2581,MW272,88
1107283,11/24/2020,Retail,2270,FT434,1
1107284,11/24/2020,Retail,1971,MW202,2
1107285,11/24/2020,Retail,1211,MW122,3
1107286,11/24/2020,Retail,3757,SP204,1
1107287,11/25/2020,Retail,2987,SP609,1
1107288,11/25/2020,Wholesale,3612,SP607,190
1107289,11/25/2020,Retail,4012,SP203,2
1107290,11/25/2020,Retail,3258,SP123,1
1107291,11/25/2020,Retail,1588,MW102,2
1107292,11/25/2020,Retail,2039,MW202,1
1107293,11/25/2020,Retail,1321,MW252,3
1107294,11/26/2020,Retail,1113,FT344,2
1107295,11/26/2020,Retail,1902,FT467,1
1107296,11/26/2020,Retail,1804,SP601,1
1107297,11/26/2020,Retail,3859,MW102,1
1107298,11/26/2020,Retail,1898,SP126,2
1107299,11/26/2020,Wholesale,1710,MW152,165
1107300,11/27/2020,Wholesale,1172,SP303,58
1107301,11/27/2020,Wholesale,2700,MW262,91
1107302,11/27/2020,Retail,3271,FT357,1
1107303,11/27/2020,Retail,2603,SP604,1
1107304,11/27/2020,Retail,2973,MW282,1
1107305,11/27/2020,Retail,3370,SP303,1
1107306,11/27/2020,Retail,2175,MW112,2
1107307,11/27/2020,Retail,1232,SP126,1
1107308,11/27/2020,Retail,3730,SP603,2
1107309,11/27/2020,Wholesale,2949,SP306,65
1107310,11/28/2020,Retail,4013,FT181,1
1107311,11/28/2020,Retail,1141,SP609,2
1107312,11/28/2020,Retail,1953,FT544,1
1107313,11/28/2020,Retail,1437,FT962,1
1107314,11/28/2020,Retail,2935,MW102,158
1107315,11/28/2020,Retail,1230,SP201,1
1107316,11/28/2020,Retail,2138,FT577,2
1107317,11/28/2020,Retail,2611,FT280,1
1107318,11/28/2020,Retail,3639,FT870,2
1107319,11/29/2020,Retail,3344,MW112,4
1107320,11/29/2020,Retail,2136,FT895,1
1107321,11/29/2020,Retail,3992,SP601,2
1107322,11/29/2020,Wholesale,3957,MW142,62
1107323,11/29/2020,Wholesale,2887,FT727,150
1107324,11/29/2020,Wholesale,2205,FT422,120
1107325,11/29/2020,Retail,1447,MW202,1
1107326,11/29/2020,Retail,1247,SP201,1
1107327,11/29/2020,Retail,1323,MW162,2
1107328,11/29/2020,Retail,3954,FT467,126
1107329,11/30/2020,Retail,3915,MW222,1
1107330,11/30/2020,Retail,3569,SP304,2
1107331,11/30/2020,Retail,3855,SP604,2
1107332,11/30/2020,Retail,2961,FT589,1
1107333,11/30/2020,Retail,2643,MW102,1
1107334,11/30/2020,Retail,3247,MW272,1
1107335,12/3/2020,Retail,3762,SP306,1
1107336,12/3/2020,Retail,3758,SP204,1
1107337,12/3/2020,Retail,1173,SP607,2
1107338,12/3/2020,Retail,2406,SP201,2
1107339,12/3/2020,Retail,4081,SP309,1
1107340,12/3/2020,Retail,1112,MW242,41
1107341,12/3/2020,Retail,2513,FT434,1
1107342,12/3/2020,Retail,2695,FT530,1
1107343,12/3/2020,Retail,3568,FT577,1
1107344,12/4/2020,Wholesale,1924,SP304,87
1107345,12/4/2020,Retail,1122,MW162,1
1107346,12/4/2020,Retail,1899,MW162,2
1107347,12/4/2020,Retail,1987,SP601,2
1107348,12/4/2020,Wholesale,1338,FT422,110
1107349,12/4/2020,Retail,1697,SP607,2
1107350,12/4/2020,Retail,1680,FT337,2
1107351,12/4/2020,Retail,3962,SP126,3
1107352,12/4/2020,Retail,2688,MW122,3
1107353,12/4/2020,Retail,2399,MW262,96
1107354,12/4/2020,Retail,4116,MW142,5
1107355,12/4/2020,Retail,1256,SP602,1
1107356,12/5/2020,Retail,3716,SP609,1
1107357,12/5/2020,Retail,1810,MW272,2
1107358,12/5/2020,Retail,1180,MW102,4
1107359,12/5/2020,Retail,2006,SP603,1
1107360,12/5/2020,Retail,2334,FT544,1
1107361,12/5/2020,Wholesale,1608,MW102,172
1107362,12/5/2020,Retail,1511,SP306,2
1107363,12/6/2020,Retail,1561,FT344,2
1107364,12/6/2020,Retail,2147,MW122,2
1107365,12/6/2020,Retail,2544,MW242,3
1107366,12/6/2020,Wholesale,1427,MW252,56
1107367,12/6/2020,Retail,2062,MW102,1
1107368,12/6/2020,Retail,1447,SP604,1
1107369,12/6/2020,Retail,1318,SP303,2
1107370,12/6/2020,Retail,2349,SP123,1
1107371,12/6/2020,Wholesale,3018,FT485,135
1107372,12/7/2020,Retail,2037,MW222,1
1107373,12/7/2020,Retail,1158,MW112,1
1107374,12/7/2020,Retail,3284,SP204,2
1107375,12/7/2020,Retail,2032,MW272,1
1107376,12/7/2020,Retail,2891,MW172,2
1107377,12/7/2020,Retail,2858,FT434,1
1107378,12/7/2020,Retail,1125,FT530,1
1107379,12/7/2020,Retail,3188,FT544,2
1107380,12/7/2020,Wholesale,2402,SP306,169
1107381,12/7/2020,Retail,1274,SP123,2
1107382,12/7/2020,Wholesale,3036,MW112,122
1107383,12/7/2020,Retail,2952,SP604,1
1107384,12/7/2020,Retail,4044,MW122,1
1107385,12/7/2020,Retail,3528,FT280,1
1107386,12/8/2020,Retail,4060,SP204,2
1107387,12/8/2020,Retail,1494,MW252,1
1107388,12/8/2020,Retail,1955,SP303,2
1107389,12/8/2020,Retail,3318,SP303,2
1107390,12/8/2020,Retail,1475,FT172,2
1107391,12/8/2020,Retail,3871,SP609,1
1107392,12/8/2020,Wholesale,3627,SP201,165
1107393,12/8/2020,Retail,1336,SP304,2
1107394,12/8/2020,Retail,2877,SP303,2
1107395,12/9/2020,Retail,2278,FT871,1
1107396,12/9/2020,Retail,2170,SP201,1
1107397,12/9/2020,Retail,3372,MW162,2
1107398,12/9/2020,Retail,2974,MW162,4
1107399,12/9/2020,Retail,1213,MW102,4
1107400,12/9/2020,Retail,2606,FT300,1
1107401,12/9/2020,Retail,2412,MW272,1
1107402,12/10/2020,Retail,1823,FT530,3
1107403,12/10/2020,Retail,2381,FT174,2
1107404,12/10/2020,Retail,1467,FT609,1
1107405,12/10/2020,Wholesale,2729,MW282,50
1107406,12/10/2020,Retail,1632,SP304,1
1107407,12/10/2020,Wholesale,2898,MW112,147
1107408,12/10/2020,Retail,1676,FT853,1
1107409,12/11/2020,Retail,2606,SP202,1
1107410,12/11/2020,Retail,2017,SP201,1
1107411,12/11/2020,Retail,3230,MW202,1
1107412,12/11/2020,Retail,1241,SP203,2
1107413,12/11/2020,Retail,4042,FT727,2
1107414,12/11/2020,Retail,1507,SP304,2
1107415,12/11/2020,Retail,1793,SP120,2
1107416,12/11/2020,Retail,1236,FT727,2
1107417,12/11/2020,Retail,3558,FT577,2
1107418,12/12/2020,Wholesale,2647,MW112,52
1107419,12/12/2020,Wholesale,1547,MW282,88
1107420,12/12/2020,Retail,3054,FT181,1
1107421,12/12/2020,Retail,3722,MW202,1
1107422,12/12/2020,Retail,4076,FT577,2
1107423,12/12/2020,Retail,1895,SP123,2
1107424,12/12/2020,Retail,4037,SP201,2
1107425,12/12/2020,Retail,1631,SP609,3
1107426,12/12/2020,Retail,3555,MW272,2
1107427,12/12/2020,Retail,2239,MW202,7
1107428,12/12/2020,Wholesale,3658,SP123,62
1107429,12/12/2020,Retail,3350,MW162,4
1107430,12/12/2020,Retail,3683,SP201,1
1107431,12/12/2020,Retail,1982,FT139,2
1107432,12/12/2020,Retail,2359,SP601,2
1107433,12/13/2020,Retail,3644,SP126,1
1107434,12/13/2020,Wholesale,3227,MW282,60
1107435,12/13/2020,Retail,1173,SP126,2
1107436,12/13/2020,Retail,1593,MW102,3
1107437,12/13/2020,Retail,3924,SP123,1
1107438,12/13/2020,Retail,2919,SP304,1
1107439,12/13/2020,Retail,2950,MW102,4
1107440,12/13/2020,Retail,4091,FT300,2
1107441,12/13/2020,Retail,2550,SP305,1
1107442,12/13/2020,Retail,3351,FT870,2
1107443,12/13/2020,Retail,1177,FT825,2
1107444,12/14/2020,Retail,1145,MW232,1
1107445,12/14/2020,Wholesale,2358,MW282,98
1107446,12/14/2020,Retail,3620,FT422,1
1107447,12/14/2020,Retail,3387,MW272,3
1107448,12/14/2020,Retail,4007,SP123,2
1107449,12/14/2020,Retail,1258,SP126,1
1107450,12/14/2020,Retail,3315,SP203,2
1107451,12/14/2020,Retail,1343,SP303,1
1107452,12/14/2020,Retail,1868,MW132,3
1107453,12/14/2020,Retail,1464,FT962,1
1107454,12/15/2020,Wholesale,3033,MW242,69
1107455,12/15/2020,Retail,3976,FT976,1
1107456,12/15/2020,Retail,3191,FT485,1
1107457,12/15/2020,Retail,2009,MW142,5
1107458,12/15/2020,Retail,2053,FT422,1
1107459,12/15/2020,Retail,3757,FT434,2
1107460,12/15/2020,Retail,3050,FT485,1
1107461,12/15/2020,Retail,2952,FT434,1
1107462,12/15/2020,Retail,1216,FT280,2
1107463,12/15/2020,Retail,3318,MW102,1
1107464,12/15/2020,Retail,4071,MW122,62
1107465,12/15/2020,Retail,2842,FT530,2
1107466,12/15/2020,Retail,2306,FT139,1
1107467,12/15/2020,Retail,4057,SP126,2
1107468,12/15/2020,Retail,3590,FT181,1
1107469,12/16/2020,Retail,2009,MW172,1
1107470,12/16/2020,Wholesale,1650,SP609,96
1107471,12/16/2020,Wholesale,3603,MW202,252
1107472,12/16/2020,Wholesale,1303,FT870,170
1107473,12/16/2020,Retail,2229,FT870,1
1107474,12/16/2020,Retail,1569,MW232,89
1107475,12/16/2020,Retail,2323,FT530,1
1107476,12/16/2020,Retail,3401,MW262,3
1107477,12/16/2020,Retail,3762,SP607,2
1107478,12/16/2020,Retail,3901,FT439,1
1107479,12/17/2020,Retail,2916,SP202,1
1107480,12/17/2020,Retail,2037,SP203,1
1107481,12/17/2020,Retail,2676,MW232,1
1107482,12/17/2020,Retail,3403,SP126,2
1107483,12/17/2020,Retail,1976,FT589,1
1107484,12/17/2020,Retail,2156,MW132,4
1107485,12/17/2020,Retail,4112,SP601,1
1107486,12/17/2020,Retail,3689,FT337,2
1107487,12/18/2020,Retail,2705,FT962,2
1107488,12/18/2020,Retail,1292,SP123,2
1107489,12/18/2020,Retail,2932,MW102,2
1107490,12/18/2020,Retail,3674,MW142,2
1107491,12/18/2020,Retail,1250,SP126,1
1107492,12/19/2020,Retail,1311,SP123,1
1107493,12/19/2020,Retail,1506,MW262,6
1107494,12/19/2020,Retail,3015,FT871,1
1107495,12/19/2020,Retail,1202,FT598,1
1107496,12/20/2020,Retail,1470,MW262,1
1107497,12/20/2020,Retail,1911,SP303,1
1107498,12/20/2020,Retail,1703,SP306,1
1107499,12/20/2020,Retail,1551,FT172,1
1107500,12/20/2020,Wholesale,2980,MW122,48
1107501,12/20/2020,Retail,1223,MW232,1
1107502,12/20/2020,Retail,3587,SP602,2
1107503,12/20/2020,Wholesale,3974,SP123,118
1107504,12/21/2020,Retail,1478,MW272,5
1107505,12/21/2020,Retail,1636,MW122,4
1107506,12/21/2020,Wholesale,2570,FT609,71
1107507,12/21/2020,Retail,1644,SP202,2
1107508,12/21/2020,Retail,1219,FT358,1
1107509,12/21/2020,Retail,3169,MW112,3
1107510,12/21/2020,Wholesale,2358,MW132,47
1107511,12/21/2020,Wholesale,1435,MW172,55
1107512,12/21/2020,Retail,3044,SP609,2
1107513,12/22/2020,Retail,1875,SP125,2
1107514,12/22/2020,Retail,1526,SP306,2
1107515,12/22/2020,Retail,2221,SP306,1
1107516,12/22/2020,Wholesale,2896,SP120,158
1107517,12/22/2020,Retail,1236,SP120,1
1107518,12/22/2020,Retail,2348,SP203,1
1107519,12/22/2020,Retail,1433,MW242,2
1107520,12/22/2020,Retail,4067,FT682,2
1107521,12/23/2020,Retail,3001,MW222,6
1107522,12/23/2020,Retail,2338,SP203,3
1107523,12/23/2020,Retail,2247,FT589,1
1107524,12/23/2020,Retail,2725,FT422,1
1107525,12/23/2020,Retail,2717,MW102,3
1107526,12/23/2020,Retail,2065,SP201,3
1107527,12/23/2020,Retail,1546,MW202,3
1107528,12/23/2020,Wholesale,1907,MW262,67
1107529,12/23/2020,Wholesale,2608,MW172,46
1107530,12/24/2020,Wholesale,1500,FT525,88
1107531,12/24/2020,Retail,2245,SP603,2
1107532,12/24/2020,Retail,1118,SP304,2
1107533,12/24/2020,Wholesale,1886,MW142,160
1107534,12/24/2020,Retail,1299,MW122,4
1107535,12/24/2020,Retail,1272,FT258,1
1107536,12/24/2020,Wholesale,2538,FT609,52
